place_id,name,info,opentime,lat,lon,address,category,phone,label,station,average_score,thumbnail,score_count
116,한림정,,,35.1591021,129.0593692,부산광역시 부산진구 부전동 260-58,1,051-803-3900,중식,서면역 15번 출구에서95m,4.41,https://d2t7cq5f1ua57i.cloudfront.net/images/r_images/50719/56031/50719_56031_89_0_5056_2018228192835300.jpg,39
117,버거킹 부산대점,,매일오전 10시 - 오후 11시,35.230478,129.0866165,부산광역시 금정구 장전동 311-3,1,070-7462-6769,패스트푸드,부산대역 3번 출구에서257m,4.03,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/20220110115505_menu4_8ae14928509a.jpg,19
118,초량화성갈비,,,35.1981233,129.071016,부산광역시 동래구 사직동 152-24,1,051-504-4537,고기,사직역 2번 출구에서652m,3.62,https://d2t7cq5f1ua57i.cloudfront.net/images/r_images/57010/52060/57010_52060_77_0_9595_201611922383422.jpg,4
119,시로네,,휴무일매주 매일,35.172107,129.1104248,부산광역시 수영구 수영동 465-4,1,070-8840-7787,카페,망미역 2번 출구에서144m,4.59,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/20200927035042_photo1_41b1778b5b78.jpg,37
120,삼삼아구찜,,"화,수,목,금,토/일오전 11시 30분 - 오후 10시|쉬는시간 매주 화,수,목,금,토/일오후 3시 - 오후 4시 30분|휴무일매주 월요일",35.165828,129.1171933,부산광역시 수영구 광안동 79-12,1,051-759-5325,찜,수영역 11번 출구에서256m,4.73,https://d2t7cq5f1ua57i.cloudfront.net/images/r_images/56907/51548/56907_51548_80_0_6926_201822524612580.jpg,15
121,초가집양곱창,,"월-금,토오후 5시 - 자정 12시|휴무일매주 일요일",35.1112155,129.0194551,부산광역시 서구 동대신동2가 313-154,1,051-255-0508,곱창,동대신역 5번 출구에서210m,4.33,https://d2t7cq5f1ua57i.cloudfront.net/images/r_images/51692/51682/51692_51682_77_0_7822_20161115103924985.jpg,18
122,어우돈,,매일오후 4시 - 오전 2시,35.1824029,129.073291,부산광역시 연제구 거제동 457-9,1,051-853-0568,고기,시청역 7번 출구에서426m,4.7,https://d2t7cq5f1ua57i.cloudfront.net/images/r_images/51627/51525/51627_51525_86_5_483_201512374225768.jpg,25
123,정희네,,"매일오전 11시 30분 - 오전 1시                                            (휴무 매주 월 점심, 마지막주 일요일)|토/일오후 6시 30분 - 오전 1시",35.196403,129.0814121,부산광역시 연제구 거제동 152-6,1,,한식,교대역 6번 출구에서87m,0,,19
124,강남할매집,,매일오전 11시 30분 - 오후 9시 40분,35.2057283,129.0703954,부산광역시 동래구 온천동 1446-81 효창오피스텔,1,051-502-4321,찜,,0,https://d2t7cq5f1ua57i.cloudfront.net/images/r_images/58660/58657/58660_58657_86_5_527_20143278639297.jpg,0
125,감성커피 개금역점,,매일오전 8시 - 오후 10시,35.1602794,129.0212158,부산광역시 부산진구 개금동 875,1,051-898-0192,카페,개금역 1번 출구에서25m,5,,2
126,날마다대박나는집 만덕점,,매일24시간 영업,35.2128765,129.0253747,부산광역시 북구 만덕동 706-15,1,051-336-9292,고기,남산정역 1번 출구에서37m,4.43,https://d2t7cq5f1ua57i.cloudfront.net/images/r_images/55032/50691/55032_50691_89_0_1727_20186634421924.jpg,79
127,너랑나랑분식,,"월-금,토오전 9시 30분 - 오후 9시|휴무일매주 일요일",35.1115187,128.9660324,부산광역시 사하구 하단동 496-13,1,051-291-4748,분식,하단역 9번 출구에서640m,0,https://d2t7cq5f1ua57i.cloudfront.net/images/r_images/59647/53251/59647_53251_86_0_1470_20161122142225484.jpg,0
128,백스비어 부산화명점,,매일오후 5시 30분 - 오전 4시 30분                                            (금요일~토요일),35.2341919,129.0118235,부산광역시 북구 화명동 2276-6,1,051-362-0333,술집,화명역 1번 출구에서295m,4.42,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/20210228104218_photo1_d10f269e5598.jpg,30
129,베파나,,,35.1562305,129.062021,부산광역시 부산진구 부전동 168-365,1,051-807-6641,양식,,0,https://d2t7cq5f1ua57i.cloudfront.net/images/r_images/58670/53721/58670_53721_85_0_4934_201591723030695.jpg,0
130,봉평메밀막국수,,매일오전 10시 - 오후 9시,35.1437027,129.0651383,부산광역시 남구 문현동 764-1,1,051-632-8815,한식,국제금융센터.부산은행역 2번 출구에서302m,4.4,https://d2t7cq5f1ua57i.cloudfront.net/images/r_images/51136/52065/51136_52065_86_0_5805_20171271920881.jpg,29
131,보배반점 해운대좌동점,,매일오전 11시 - 오후 10시,35.1735406,129.173112,부산광역시 해운대구 좌동 862,1,051-702-1245,한식,장산역 10번 출구에서511m,0,,0
132,구디너프,,매일정오 12시 - 오후 9시,35.2291367,129.0874324,부산광역시 금정구 장전동 299-47,1,,카페,부산대역 1번 출구에서227m,4.39,,71
133,뚜레쥬르 서면1번가점,,매일24시간 영업,35.1543184,129.0567917,부산광역시 부산진구 부전동 524-1,1,051-806-7797,제과점,서면역 1번 출구에서472m,4.11,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/20220208064539_photo1_5e9ac16b3aa4.jpg,33
134,육전국밥 대연역점,,"월-금,토오전 10시 30분 - 오전 2시|일요일오전 10시 30분 - 오후 10시",35.1356883,129.0933963,부산광역시 남구 대연동 1344-7,1,051-627-0888,한식,대연역 2번 출구에서110m,4,,1
135,검돈가,,,35.1029046,128.9726018,부산광역시 사하구 하단동 3,1,051-207-8592,고기,당리역 4번 출구에서153m,0,https://d2t7cq5f1ua57i.cloudfront.net/images/r_images/51057/56189/51057_56189_85_0_8019_2014111302620319.jpg,0
136,이가원 싱싱회,,,35.1506414,129.0519514,부산광역시 부산진구 범천동 980-72,1,051-633-5977,회,,0,,0
137,청춘국밥,,매일오전 7시 - 오후 11시,35.1144381,129.0389768,부산광역시 동구 초량동 1209-15,1,051-465-1143,한식,부산역역 3번 출구에서13m,4.16,https://d2t7cq5f1ua57i.cloudfront.net/images/r_images/56264/54243/56264_54243_89_0_8753_201612520249481.jpg,46
138,임가네,,월-금오전 9시 - 오후 9시                                            (매달 4쨋주 토요일 휴무)|휴무일매주 일요일                                            (4),35.1554566,128.9873765,부산광역시 사상구 감전동 119-25,1,051-328-8272,한식,감전역 3번 출구에서407m,4,,11
139,오뚝이국수,,,35.1342365,129.0530538,부산광역시 동구 좌천동 535-13,1,051-646-7318,한식,좌천역 3번 출구에서111m,5,,1
140,아키수산,,"월,수,목,금,토/일오후 4시 - 오후 9시|휴무일매주 화요일",35.1558439,129.0605661,부산광역시 부산진구 부전동 168-107,1,070-7766-3415,술집,서면역 2번 출구에서211m,4.39,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/20201003043140669_photo_79460f6e0b30.jpg,76
141,타타버거,,"월,수,목,금,토/일오전 11시 - 오후 9시|휴무일매주 화요일",35.1466745,129.1128875,부산광역시 수영구 남천동 3-58,1,051-747-3329,패스트푸드,금련산역 5번 출구에서466m,4.38,https://d2t7cq5f1ua57i.cloudfront.net/images/r_images/53556/53385/53556_53385_89_0_8200_20188129484736.jpg,33
142,삼대족발&보쌈,,"화,수,목,금,토/일오후 5시 - 오전 2시",35.1689156,129.1189074,부산광역시 수영구 수영동 506-10,1,051-753-1045,한식,수영역 3번 출구에서340m,4.29,https://d2t7cq5f1ua57i.cloudfront.net/images/r_images/51162/52089/51162_52089_89_0_8931_201811744822611.jpg,7
143,국민생아구찜 안락점,,"화,수,목,금,토/일오전 11시 30분 - 오후 10시|휴무일매주 월요일",35.1997474,129.0987016,부산광역시 동래구 안락동 425-15,1,051-525-3412,고기,충렬사역 4번 출구에서118m,4.35,https://d2t7cq5f1ua57i.cloudfront.net/images/r_images/55261/55927/55261_55927_83_2_2056_201412152558300.jpg,68
144,카페아워,,월-금오전 10시 - 오후 7시|토/일오전 11시 - 오후 7시,35.259935,129.0906031,부산광역시 금정구 구서동 162-6,1,070-4799-1408,카페,두실역 7번 출구에서330m,4.98,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/20210625122515872_photo_883162b11a7a.jpg,47
145,오감만족식당,,"월-금,토오전 11시 - 오후 10시|휴무일매주 일요일",35.135768,129.0913554,부산광역시 남구 대연동 1742-3,1,051-625-6668,한식,대연역 6번 출구에서118m,4.64,https://d2t7cq5f1ua57i.cloudfront.net/images/r_images/57407/59910/57407_59910_80_0_9213_2018114182049950.jpg,18
146,해운대할매칼국수,,매일오전 10시 - 오후 9시,35.1641121,129.1641559,부산광역시 해운대구 중동 1376-14,1,051-741-4505,한식,해운대역 1번 출구에서507m,4.44,https://d2t7cq5f1ua57i.cloudfront.net/images/r_images/57868/59359/57868_59359__20506634.jpg,39
147,육전과 막걸리가 맛있는 달,,매일오후 5시 - 오전 1시,35.2210351,129.0835161,부산광역시 동래구 온천동 152-18,1,070-7543-0756,술집,온천장역 5번 출구에서454m,4.5,,2
148,연산숯불왕갈비,,매일오전 11시 - 오후 11시,35.1720996,129.1569697,부산광역시 해운대구 우동 638-24,1,051-741-6667,고기,,0,,0
149,비윤,,매일정오 12시 - 오후 9시,35.2290545,129.087752,부산광역시 금정구 장전동 293-61,1,,카페,부산대역 1번 출구에서204m,4.72,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/20211014090834352_photo_883162b11a7a.jpg,63
150,산성목살,,"월-금,토오후 6시 - 오후 11시|휴무일매주 일요일",35.1556231,129.0567493,부산광역시 부산진구 부전동 516-12,1,051-806-5443,한식,서면역 7번 출구에서306m,4.56,https://d2t7cq5f1ua57i.cloudfront.net/images/r_images/54855/55496/54855_55496_85_0_5641_201491353543187.jpg,8
151,호남광주횟집,,매일오전 7시 - 오후 11시 30분,35.0971807,129.0316004,부산광역시 중구 남포동4가 30-2,1,051-248-4504,회,남포역 2번 출구에서188m,5,,1
152,대길숯불갈비,,"월,수,목,금,토/일정오 12시 - 오후 10시|휴무일매주 화요일",35.2219675,129.0811547,부산광역시 동래구 온천동 94-19,1,051-555-5935,고기,온천장역 5번 출구에서589m,4.31,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/20210811113014_photo2_78067db6e0c9.jpg,75
153,럭키상회,,매일오후 5시 - 오전 2시,35.1987851,128.995794,부산광역시 북구 구포동 919-15,1,051-945-4545,술집,구남역 3번 출구에서156m,4.41,,17
154,착한소 신주례점,,매일오전 11시 30분 - 오후 10시 30분,35.1532007,129.0123552,부산광역시 사상구 주례동 10,1,,고기,냉정역 6번 출구에서350m,4.34,,19
155,거창반점,,,35.1478935,129.029763,부산광역시 부산진구 가야동 678-22,1,051-893-8100,중식,동의대역 7번 출구에서808m,4.67,,12
156,우바우,,매일오전 11시 30분 - 오후 10시,35.159341,129.0614248,부산광역시 부산진구 부전동 126-2,1,051-809-7755,고기,서면역 12번 출구에서181m,4.69,https://d2t7cq5f1ua57i.cloudfront.net/images/r_images/57277/55236/57277_55236_85_0_2763_201612520544355.jpg,8
157,스타벅스 부산괴정역점,,"월,화,목,금오전 7시 - 오후 10시|수,토/일오전 8시 - 오후 10시",35.0984402,128.9943486,부산광역시 사하구 괴정동 961-6,1,1522-3232,카페,괴정역 8번 출구에서196m,5,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/20211101082810077_photo_dea771de1115.jpg,2
158,엔제리너스,,매일24시간 영업,35.1542496,129.058065,부산광역시 부산진구 부전동 240-13,1,051-816-8668,카페,,0,,0
159,가얏골감자탕 남천점,,,35.1391281,129.1090572,부산광역시 수영구 남천동 556,1,051-623-7779,한식,남천역 3번 출구에서314m,4.5,https://d2t7cq5f1ua57i.cloudfront.net/images/r_images/58869/59863/58869_59863_89_0_5486_2018810185034805.jpg,38
160,키세츠,,"월-금,토오후 5시 - 오전 1시|휴무일매주 일요일",35.108756,129.0161864,부산광역시 서구 서대신동1가 114-3,1,051-923-7766,이자카야,동대신역 8번 출구에서286m,4.62,,21
161,봉구스밥버거,,월-금오전 11시 - 오후 10시|토/일오전 10시 - 오후 10시,35.2359104,129.0113373,부산광역시 북구 화명동 2268-1,1,051-364-0999,분식,화명역 3번 출구에서293m,4.54,,66
162,파인트펍,,"월-금,토오후 6시 - 오후 11시|휴무일매주 일요일",35.107921,128.9266295,부산광역시 강서구 명지동 3603-2,1,051-293-5005,술집,,5,,5
163,댄싱컵 영광도서점,,월-금오전 7시 30분 - 오후 10시|토/일오전 9시 - 오후 10시,35.1588861,129.0568507,부산광역시 부산진구 부전동 474-129,1,051-806-8388,카페,서면역 9번 출구에서140m,0,,0
164,송도갈비탕,,,35.0816575,129.015712,부산광역시 서구 암남동 62-17,1,051-248-5283,한식,,4.3,,23
165,연자제보쌈,,월-금오후 4시 - 오후 10시                                            (오후4시~10시 영업),35.2059811,129.0671919,부산광역시 동래구 온천동 1234-4,1,051-504-2359,찜,미남역 5번 출구에서96m,4.57,,7
166,춘하추동칼국수전문점,,매일오전 10시 30분 - 오후 8시 30분,35.225732,129.1469324,부산광역시 해운대구 반송동 709-53,1,051-543-8585,한식,영산대역 2번 출구에서44m,4.52,,26
167,커피텍 로스터스,,"월-금,토오전 8시 30분 - 오후 10시|일요일오전 11시 - 오후 7시",35.137973,129.0650944,부산광역시 동구 범일동 830-9,1,051-631-6004,카페,,0,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/20200112041613_photo1_ad2fa7ea3c7c.jpg,0
168,생선다잇소,,,35.0854738,128.8978422,부산광역시 강서구 명지동 3231,1,051-271-4332,회,,4.47,,71
169,배가왕 광안리본점,,매일오전 11시 - 오후 9시,35.1555594,129.1309027,부산광역시 수영구 민락동 110-29,1,051-758-4200,한식,,0,,0
170,서오릉메카다슬기,,월-금오전 10시 30분 - 오후 3시                                            (토요일 정상영업합니다.매주일요일은 휴무입니다.),35.1121211,128.8706814,부산광역시 강서구 녹산동 777-3,1,051-971-7058,한식,,4.35,https://d2t7cq5f1ua57i.cloudfront.net/images/r_images/53244/52101/53244_52101_85_0_9963_2016112213434981.jpg,20
171,진가네손칼국수,,,35.1041804,128.9741383,부산광역시 사하구 당리동 317-118,1,,한식,,0,,0
172,부산숯불갈비,,,35.102469,129.034272,부산광역시 중구 동광동3가 2-5,1,051-245-4445,고기,중앙역 5번 출구에서217m,4.38,,4
173,제뻬,,"월,수,목,금,토/일정오 12시 30분 - 오후 11시|쉬는시간 매주 월,수,목,금,토/일오후 3시 30분 - 오후 5시 30분|휴무일매주 화요일",35.1604497,129.0663532,부산광역시 부산진구 전포동 183-17,1,,양식,부전역 2번 출구에서474m,4.9,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/20220220055229_photo1_b58e24e2fdbc.jpg,26
174,달콤부부,,매일정오 12시 - 오후 7시 30분                                            (마카롱소진시까지(전화문의주세요)),35.1629455,128.9845912,부산광역시 사상구 괘법동 546-1,1,070-8884-3968,제과점,사상역 4번 출구에서88m,4.19,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/20211010110719_photo1_3ec146396be9.jpg,8
175,남포양식당,,"화,수,목,금오전 11시 30분 - 오후 10시|토/일오전 11시 30분 - 오후 10시 30분|쉬는시간 매주 화,수,목,금오후 3시 - 오후 4시 30분|휴무일매주 월요일",35.0989732,129.0298439,부산광역시 중구 남포동3가 7-6,1,051-245-7630,양식,자갈치역 7번 출구에서321m,4.37,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/20190505_191321.jpg,55
176,커피나무,,,35.1424673,129.1106717,부산광역시 수영구 남천동 14-21,1,,카페,남천역 1번 출구에서263m,4.83,,6
177,송죽일식,,매일오전 11시 30분 - 오후 10시|쉬는시간 매일오후 3시 - 오후 4시 30분,35.1385556,129.0610474,부산광역시 동구 범일동 830-260,1,051-644-5544,회,범일역 2번 출구에서267m,4.56,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/20200206015313000_photo_.jpg,8
178,고품격커피공장 온천점,,"월-금,토오전 8시 - 오후 11시 50분|일요일오전 9시 - 오후 11시 50분",35.2171405,129.0825834,부산광역시 동래구 온천동 178-7,1,070-4118-7250,카페,온천장역 1번 출구에서508m,4.67,,21
179,족발쌀롱 개금점,,매일오후 4시 - 오전 1시,35.1520938,129.0224352,부산광역시 부산진구 개금동 177-276,1,051-893-9089,한식,개금역 1번 출구에서211m,4.74,,77
180,이시봉족발보쌈,,매일오후 4시 - 오전 2시                                            (첫째 화요일 세째 화요일),35.1040778,128.959879,부산광역시 사하구 하단동 899-15,1,0503-5339-0007,한식,하단역 2번 출구에서649m,4.62,,4
181,케이닭,,"매일오후 3시 - 오전 1시                                            (추석,설명절 당일휴무입니다)",35.192287,129.0668141,부산광역시 연제구 거제동 894-11,1,051-504-9952,치킨,,0,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/20211125084023_photo1_aef8205f0dd2.jpg,0
182,조마루감자탕,,,35.1361675,129.0724523,부산광역시 남구 문현동 246-5,1,051-633-0010,한식,지게골역 3번 출구에서130m,4.64,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/2019_05_02 오후 9_45 Office Lens.jpg,52
183,파스쿠찌 서면베스트웨스턴호텔점,,매일오전 6시 30분 - 오후 11시,35.1522887,129.0582108,부산광역시 부산진구 부전동 233-16,1,051-801-9971,카페,범내골역 7번 출구에서588m,4.42,,68
