,name,info,opentime,lat,lng,address,category,phone,label,station,average_score,thumbnail
132,월강,0,"월-금,토오전 11시 30분 - 오후 10시|쉬는시간 매주 월-금,토오후 2시 - 오후 5시|휴무일매주 일요일",35.1513908,129.0575111,부산광역시 부산진구 부전동 533-10,"['일식', ' 초밥']",051-806-2500,음식점,0,0,https://d2t7cq5f1ua57i.cloudfront.net/images/r_images/54587/59242/54587_59242_73_0_549_20161115149472.jpg
133,Praha993,0,매일오전 11시 - 오후 10시,35.1768628,129.1145382,부산광역시 수영구 망미동 493,"['수제맥주', ' 체코']",051-757-2703,음식점,0,0,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/20211001093949_photo2_e8d56fb9015e.jpg
135,이모밥집,0,0,35.213416,129.0183841,부산광역시 북구 덕천동 375-9,['종합분식'],051-335-0722,음식점,0,0,0
136,한림정,0,0,35.1591021,129.0593692,부산광역시 부산진구 부전동 260-58,"['칼국수', ' 짜장면']",051-803-3900,음식점,0,0,https://d2t7cq5f1ua57i.cloudfront.net/images/r_images/50719/56031/50719_56031_89_0_5056_2018228192835300.jpg
137,버거킹 부산대점,0,매일오전 10시 - 오후 11시,35.230478,129.0866165,부산광역시 금정구 장전동 311-3,"['햄버거', ' 버거']",070-7462-6769,음식점,0,0,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/20220110115505_menu4_8ae14928509a.jpg
138,초량화성갈비,0,0,35.1981233,129.071016,부산광역시 동래구 사직동 152-24,['갈비'],051-504-4537,음식점,0,0,https://d2t7cq5f1ua57i.cloudfront.net/images/r_images/57010/52060/57010_52060_77_0_9595_201611922383422.jpg
140,시로네,0,휴무일매주 매일,35.172107,129.1104248,부산광역시 수영구 수영동 465-4,"['카페', ' 테린느']",070-8840-7787,음식점,0,0,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/20200927035042_photo1_41b1778b5b78.jpg
141,삼삼 아구찜,0,"화,수,목,금,토/일오전 11시 30분 - 오후 10시|쉬는시간 매주 화,수,목,금,토/일오후 3시 - 오후 4시 30분|휴무일매주 월요일",35.165828,129.1171933,부산광역시 수영구 광안동 79-12,"['아구찜', ' 땡초부추전']",051-759-5325,음식점,0,0,https://d2t7cq5f1ua57i.cloudfront.net/images/r_images/56907/51548/56907_51548_80_0_6926_201822524612580.jpg
142,초가집양곱창,0,"월-금,토오후 5시 - 자정 12시|휴무일매주 일요일",35.1112155,129.0194551,부산광역시 서구 동대신동2가 313-154,"['재첩국', ' 양곱창']",051-255-0508,음식점,0,0,https://d2t7cq5f1ua57i.cloudfront.net/images/r_images/51692/51682/51692_51682_77_0_7822_20161115103924985.jpg
143,어우돈,0,매일오후 4시 - 오전 2시,35.1824029,129.073291,부산광역시 연제구 거제동 457-9,"['고기집', ' 삼겹살']",051-853-0568,음식점,0,0,https://d2t7cq5f1ua57i.cloudfront.net/images/r_images/51627/51525/51627_51525_86_5_483_201512374225768.jpg
144,정희네,0,"매일오전 11시 30분 - 오전 1시                                            (휴무 매주 월 점심, 마지막주 일요일)|토/일오후 6시 30분 - 오전 1시",35.196403,129.0814121,부산광역시 연제구 거제동 152-6,['한식'],0,음식점,0,0,0
145,강남할매집,0,매일오전 11시 30분 - 오후 9시 40분,35.2057283,129.0703954,부산광역시 동래구 온천동 1446-81 효창오피스텔,"['해물찜', ' 아구찜']",051-502-4321,음식점,0,0,https://d2t7cq5f1ua57i.cloudfront.net/images/r_images/58660/58657/58660_58657_86_5_527_20143278639297.jpg
146,감성커피 개금역점,0,매일오전 8시 - 오후 10시,35.1602794,129.0212158,부산광역시 부산진구 개금동 875,"['카페', ' 커피']",051-898-0192,음식점,0,0,0
147,날마다대박나는집 만덕점,0,매일24시간 영업,35.2128765,129.0253747,부산광역시 북구 만덕동 706-15,"['고깃집', ' 돼지고기']",051-336-9292,음식점,0,0,https://d2t7cq5f1ua57i.cloudfront.net/images/r_images/55032/50691/55032_50691_89_0_1727_20186634421924.jpg
148,너랑나랑분식,0,"월-금,토오전 9시 30분 - 오후 9시|휴무일매주 일요일",35.1115187,128.9660324,부산광역시 사하구 하단동 496-13,"['김밥', ' 분식']",051-291-4748,음식점,0,0,https://d2t7cq5f1ua57i.cloudfront.net/images/r_images/59647/53251/59647_53251_86_0_1470_20161122142225484.jpg
149,백스비어 부산화명점,0,매일오후 5시 30분 - 오전 4시 30분                                            (금요일~토요일),35.2341919,129.0118235,부산광역시 북구 화명동 2276-6,"['술집', ' 닭발튀김']",051-362-0333,음식점,0,0,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/20210228104218_photo1_d10f269e5598.jpg
150,베파나,0,0,35.1562305,129.062021,부산광역시 부산진구 부전동 168-365,"['파스타', ' 까르보나라']",051-807-6641,음식점,0,0,https://d2t7cq5f1ua57i.cloudfront.net/images/r_images/58670/53721/58670_53721_85_0_4934_201591723030695.jpg
151,봉평메밀막국수,0,매일오전 10시 - 오후 9시,35.1437027,129.0651383,부산광역시 남구 문현동 764-1,"['막국수', ' 봉평메밀막국수']",051-632-8815,음식점,0,0,https://d2t7cq5f1ua57i.cloudfront.net/images/r_images/51136/52065/51136_52065_86_0_5805_20171271920881.jpg
153,보배반점 해운대좌동점,0,매일오전 11시 - 오후 10시,35.1735406,129.173112,부산광역시 해운대구 좌동 862,"['쟁반짜장', ' 군만두']",051-702-1245,음식점,0,0,0
154,구디너프,0,매일정오 12시 - 오후 9시,35.2291367,129.0874324,부산광역시 금정구 장전동 299-47,"['카페', ' 디저트']",0,음식점,0,0,0
155,뚜레쥬르 서면1번가점,0,매일24시간 영업,35.1543184,129.0567917,부산광역시 부산진구 부전동 524-1,"['케익', ' 빵집']",051-806-7797,음식점,0,0,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/20220208064539_photo1_5e9ac16b3aa4.jpg
156,육전국밥 대연역점,0,"월-금,토오전 10시 30분 - 오전 2시|일요일오전 10시 30분 - 오후 10시",35.1356883,129.0933963,부산광역시 남구 대연동 1344-7,"['한식', ' 육전']",051-627-0888,음식점,0,0,0
157,검돈가,0,0,35.1029046,128.9726018,부산광역시 사하구 하단동 3,"['제주생고기', ' 흑오겹']",051-207-8592,음식점,0,0,https://d2t7cq5f1ua57i.cloudfront.net/images/r_images/51057/56189/51057_56189_85_0_8019_2014111302620319.jpg
158,이가원 싱싱회,0,0,35.1506414,129.0519514,부산광역시 부산진구 범천동 980-72,"['횟집', ' 생선회']",051-633-5977,음식점,0,0,0
159,청춘국밥,0,매일오전 7시 - 오후 11시,35.1144381,129.0389768,부산광역시 동구 초량동 1209-15,"['국밥', ' 돼지국밥']",051-465-1143,음식점,0,0,https://d2t7cq5f1ua57i.cloudfront.net/images/r_images/56264/54243/56264_54243_89_0_8753_201612520249481.jpg
160,임가네,0,월-금오전 9시 - 오후 9시                                            (매달 4쨋주 토요일 휴무)|휴무일매주 일요일                                            (4),35.1554566,128.9873765,부산광역시 사상구 감전동 119-25,"['백반집', ' 코다리']",051-328-8272,음식점,0,0,0
161,오뚝이국수,0,0,35.1342365,129.0530538,부산광역시 동구 좌천동 535-13,"['잔치국수', ' 국수']",051-646-7318,음식점,0,0,0
162,아키수산,0,"월,수,목,금,토/일오후 4시 - 오후 9시|휴무일매주 화요일",35.1558439,129.0605661,부산광역시 부산진구 부전동 168-107,"['이자카야', ' 조개술찜']",070-7766-3415,음식점,0,0,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/20201003043140669_photo_79460f6e0b30.jpg
163,타타버거,0,"월,수,목,금,토/일오전 11시 - 오후 9시|휴무일매주 화요일",35.1466745,129.1128875,부산광역시 수영구 남천동 3-58,"['수제버거', ' 버거']",051-747-3329,음식점,0,0,https://d2t7cq5f1ua57i.cloudfront.net/images/r_images/53556/53385/53556_53385_89_0_8200_20188129484736.jpg
164,삼대족발&보쌈,0,"화,수,목,금,토/일오후 5시 - 오전 2시",35.1689156,129.1189074,부산광역시 수영구 수영동 506-10,"['보쌈', ' 족발']",051-753-1045,음식점,0,0,https://d2t7cq5f1ua57i.cloudfront.net/images/r_images/51162/52089/51162_52089_89_0_8931_201811744822611.jpg
165,국민생아구찜 안락점,0,"화,수,목,금,토/일오전 11시 30분 - 오후 10시|휴무일매주 월요일",35.1997474,129.0987016,부산광역시 동래구 안락동 425-15,"['아귀찜', ' 아구불고기']",051-525-3412,음식점,0,0,https://d2t7cq5f1ua57i.cloudfront.net/images/r_images/55261/55927/55261_55927_83_2_2056_201412152558300.jpg
166,카페아워,0,월-금오전 10시 - 오후 7시|토/일오전 11시 - 오후 7시,35.259935,129.0906031,부산광역시 금정구 구서동 162-6,"['커피', ' 카페']",070-4799-1408,음식점,0,0,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/20210625122515872_photo_883162b11a7a.jpg
167,오감만족식당,0,"월-금,토오전 11시 - 오후 10시|휴무일매주 일요일",35.135768,129.0913554,부산광역시 남구 대연동 1742-3,"['갈치조림', ' 닭도리탕']",051-625-6668,음식점,0,0,https://d2t7cq5f1ua57i.cloudfront.net/images/r_images/57407/59910/57407_59910_80_0_9213_2018114182049950.jpg
169,해운대할매칼국수,0,매일오전 10시 - 오후 9시,35.1641121,129.1641559,부산광역시 해운대구 중동 1376-14,"['칼국수', ' 비빔칼국수']",051-741-4505,음식점,0,0,https://d2t7cq5f1ua57i.cloudfront.net/images/r_images/57868/59359/57868_59359__20506634.jpg
170,육전과 막걸리가 맛있는 달,0,매일오후 5시 - 오전 1시,35.2210351,129.0835161,부산광역시 동래구 온천동 152-18,"['육전', ' 막걸리']",070-7543-0756,음식점,0,0,0
171,연산숯불왕갈비,0,매일오전 11시 - 오후 11시,35.1720996,129.1569697,부산광역시 해운대구 우동 638-24,"['소갈비', ' 왕갈비']",051-741-6667,음식점,0,0,0
172,비윤,0,매일정오 12시 - 오후 9시,35.2290545,129.087752,부산광역시 금정구 장전동 293-61,"['카페', ' 바닐라라떼']",0,음식점,0,0,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/20211014090834352_photo_883162b11a7a.jpg
174,산성목살,0,"월-금,토오후 6시 - 오후 11시|휴무일매주 일요일",35.1556231,129.0567493,부산광역시 부산진구 부전동 516-12,"['된장찌개', ' 목살']",051-806-5443,음식점,0,0,https://d2t7cq5f1ua57i.cloudfront.net/images/r_images/54855/55496/54855_55496_85_0_5641_201491353543187.jpg
176,호남광주횟집,0,매일오전 7시 - 오후 11시 30분,35.0971807,129.0316004,부산광역시 중구 남포동4가 30-2,"['생선회', ' 생선구이']",051-248-4504,음식점,0,0,0
177,대길숯불갈비,0,"월,수,목,금,토/일정오 12시 - 오후 10시|휴무일매주 화요일",35.2219675,129.0811547,부산광역시 동래구 온천동 94-19,"['숯불갈비', ' 생갈비']",051-555-5935,음식점,0,0,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/20210811113014_photo2_78067db6e0c9.jpg
178,럭키상회,0,매일오후 5시 - 오전 2시,35.1987851,128.995794,부산광역시 북구 구포동 919-15,"['오뎅바', ' 술집']",051-945-4545,음식점,0,0,0
179,착한소 신주례점,0,매일오전 11시 30분 - 오후 10시 30분,35.1532007,129.0123552,부산광역시 사상구 주례동 10,"['고기집', ' 소고기']",0,음식점,0,0,0
181,거창반점,0,0,35.1478935,129.029763,부산광역시 부산진구 가야동 678-22,['중식당'],051-893-8100,음식점,0,0,0
182,우바우,0,매일오전 11시 30분 - 오후 10시,35.159341,129.0614248,부산광역시 부산진구 부전동 126-2,"['고기집', ' 소고기']",051-809-7755,음식점,0,0,https://d2t7cq5f1ua57i.cloudfront.net/images/r_images/57277/55236/57277_55236_85_0_2763_201612520544355.jpg
183,스타벅스 부산괴정역점,0,"월,화,목,금오전 7시 - 오후 10시|수,토/일오전 8시 - 오후 10시",35.0984402,128.9943486,부산광역시 사하구 괴정동 961-6,"['카페', ' 크루아상']",1522-3232,음식점,0,0,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/20211101082810077_photo_dea771de1115.jpg
185,엔제리너스,0,매일24시간 영업,35.1542496,129.058065,부산광역시 부산진구 부전동 240-13,"['카페', ' 두유']",051-816-8668,음식점,0,0,0
186,가얏골감자탕 남천점,0,0,35.1391281,129.1090572,부산광역시 수영구 남천동 556,"['감자탕', ' 해장국']",051-623-7779,음식점,0,0,https://d2t7cq5f1ua57i.cloudfront.net/images/r_images/58869/59863/58869_59863_89_0_5486_2018810185034805.jpg
187,키세츠,0,"월-금,토오후 5시 - 오전 1시|휴무일매주 일요일",35.108756,129.0161864,부산광역시 서구 서대신동1가 114-3,['이자카야'],051-923-7766,음식점,0,0,0
188,봉구스밥버거,0,월-금오전 11시 - 오후 10시|토/일오전 10시 - 오후 10시,35.2359104,129.0113373,부산광역시 북구 화명동 2268-1,['분식'],051-364-0999,음식점,0,0,0
190,파인트펍,0,"월-금,토오후 6시 - 오후 11시|휴무일매주 일요일",35.107921,128.9266295,부산광역시 강서구 명지동 3603-2,"['생맥주', ' 펍']",051-293-5005,음식점,0,0,0
191,댄싱컵 영광도서점,0,월-금오전 7시 30분 - 오후 10시|토/일오전 9시 - 오후 10시,35.1588861,129.0568507,부산광역시 부산진구 부전동 474-129,"['카페', ' 크로플']",051-806-8388,음식점,0,0,0
192,송도갈비탕,0,0,35.0816575,129.015712,부산광역시 서구 암남동 62-17,['갈비탕'],051-248-5283,음식점,0,0,0
193,연자제보쌈,0,월-금오후 4시 - 오후 10시                                            (오후4시~10시 영업),35.2059811,129.0671919,부산광역시 동래구 온천동 1234-4,"['아구찜', ' 홍어삼합']",051-504-2359,음식점,0,0,0
194,춘하추동칼국수전문점,0,매일오전 10시 30분 - 오후 8시 30분,35.225732,129.1469324,부산광역시 해운대구 반송동 709-53,"['칼국수전문', ' 비빔칼국수']",051-543-8585,음식점,0,0,0
195,커피텍 로스터스,0,"월-금,토오전 8시 30분 - 오후 10시|일요일오전 11시 - 오후 7시",35.137973,129.0650944,부산광역시 동구 범일동 830-9,"['커피', ' 로스']",051-631-6004,음식점,0,0,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/20200112041613_photo1_ad2fa7ea3c7c.jpg
196,생선다잇소,0,0,35.0854738,128.8978422,부산광역시 강서구 명지동 3231,"['생선회', ' 생선구이']",051-271-4332,음식점,0,0,0
197,배가왕 광안리본점,0,매일오전 11시 - 오후 9시,35.1555594,129.1309027,부산광역시 수영구 민락동 110-29,"['칼국수전문', ' 칼국수']",051-758-4200,음식점,0,0,0
198,서오릉메카다슬기,0,월-금오전 10시 30분 - 오후 3시                                            (토요일 정상영업합니다.매주일요일은 휴무입니다.),35.1121211,128.8706814,부산광역시 강서구 녹산동 777-3,"['해물', ' 다슬기들깨탕']",051-971-7058,음식점,0,0,https://d2t7cq5f1ua57i.cloudfront.net/images/r_images/53244/52101/53244_52101_85_0_9963_2016112213434981.jpg
199,진가네손칼국수,0,0,35.1041804,128.9741383,부산광역시 사하구 당리동 317-118,"['칼국수', ' 손칼국수']",0,음식점,0,0,0
200,부산숯불갈비,0,0,35.102469,129.034272,부산광역시 중구 동광동3가 2-5,"['갈비', ' 숯불갈비']",051-245-4445,음식점,0,0,0
201,제뻬,0,"월,수,목,금,토/일정오 12시 30분 - 오후 11시|쉬는시간 매주 월,수,목,금,토/일오후 3시 30분 - 오후 5시 30분|휴무일매주 화요일",35.1604497,129.0663532,부산광역시 부산진구 전포동 183-17,"['파스타', ' 생면파스타']",0,음식점,0,0,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/20220220055229_photo1_b58e24e2fdbc.jpg
202,달콤부부,0,매일정오 12시 - 오후 7시 30분                                            (마카롱소진시까지(전화문의주세요)),35.1629455,128.9845912,부산광역시 사상구 괘법동 546-1,"['와플', ' 마카롱']",070-8884-3968,음식점,0,0,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/20211010110719_photo1_3ec146396be9.jpg
205,남포양식당,0,"화,수,목,금오전 11시 30분 - 오후 10시|토/일오전 11시 30분 - 오후 10시 30분|쉬는시간 매주 화,수,목,금오후 3시 - 오후 4시 30분|휴무일매주 월요일",35.0989732,129.0298439,부산광역시 중구 남포동3가 7-6,"['파스타', ' 양식']",051-245-7630,음식점,0,0,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/20190505_191321.jpg
207,커피나무,0,0,35.1424673,129.1106717,부산광역시 수영구 남천동 14-21,"['커피', ' 카페']",0,음식점,0,0,0
208,송죽일식,0,매일오전 11시 30분 - 오후 10시|쉬는시간 매일오후 3시 - 오후 4시 30분,35.1385556,129.0610474,부산광역시 동구 범일동 830-260,"['물회', ' 일식']",051-644-5544,음식점,0,0,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/20200206015313000_photo_.jpg
209,고품격커피공장 온천점,0,"월-금,토오전 8시 - 오후 11시 50분|일요일오전 9시 - 오후 11시 50분",35.2171405,129.0825834,부산광역시 동래구 온천동 178-7,"['카페', ' 커피']",070-4118-7250,음식점,0,0,0
210,족발쌀롱 개금점,0,매일오후 4시 - 오전 1시,35.1520938,129.0224352,부산광역시 부산진구 개금동 177-276,"['불족발', ' 족발']",051-893-9089,음식점,0,0,0
211,이시봉족발보쌈,0,매일오후 4시 - 오전 2시                                            (첫째 화요일 세째 화요일),35.1040778,128.959879,부산광역시 사하구 하단동 899-15,"['족발', ' 보쌈']",0503-5339-0007,음식점,0,0,0
212,케이닭,0,"매일오후 3시 - 오전 1시                                            (추석,설명절 당일휴무입니다)",35.192287,129.0668141,부산광역시 연제구 거제동 894-11,"['치킨', ' 카레치킨']",051-504-9952,음식점,0,0,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/20211125084023_photo1_aef8205f0dd2.jpg
